votering_id,parti,n_ja,n_nej,n_avstar,n_franvarande,position,cohesion,seats
96204552-C0A8-4DAF-BAA5-87085EA73DB8,MP,0,15,0,3,Nej,1.0,18
D045347A-3F84-447A-9540-2530DB5047B5,MP,1,0,15,2,Avstår,0.9375,18
D178834F-9DB9-4929-A18E-5F89FC0E1157,C,21,0,0,3,Ja,1.0,24
CFFC8D73-A4FF-480B-A876-BC13FEDF48D5,V,18,0,0,6,Ja,1.0,24
1D62F67E-53D0-4DF7-B884-800F087C3719,M,56,0,0,12,Ja,1.0,68
5E70D56D-F006-4090-BB48-F2BEB5044B9A,MP,16,0,0,2,Ja,1.0,18
2C50873B-B3B0-483D-98ED-2DCE5C703807,V,0,0,20,4,Avstår,1.0,24
7424F488-D41D-477B-BBF8-6398B97B8081,KD,14,0,0,5,Ja,1.0,19
BED42DE6-4F3D-4B7F-95D3-9179B6C135A9,MP,0,0,15,3,Avstår,1.0,18
23011899-2CF3-4666-9337-BB236F76667D,M,58,0,0,10,Ja,1.0,68
B7959DDB-7A2B-4428-A0B8-721E5C187B49,M,60,0,0,8,Ja,1.0,68
906B6569-D106-4B00-9325-B5EFC56ABB5E,L,14,0,0,2,Ja,1.0,16
8FFED8C8-41A8-48EA-B543-CB4F38F4D09A,M,60,0,0,8,Ja,1.0,68
CEAE69E1-72A8-4AE9-9441-D4DD997FA3C4,C,20,0,0,4,Ja,1.0,24
B9E23B1E-EBB6-49C5-99A4-8399BB16AC4B,S,0,0,93,13,Avstår,1.0,106
F6E4E389-CE5F-4858-9ABA-DF86A1158E2A,S,0,94,0,13,Nej,1.0,107
7F6F71EF-E99A-4C85-B265-3D935D1E59A1,S,92,0,0,14,Ja,1.0,106
A088E04B-49C6-4956-955C-CF15273E38B5,MP,0,17,0,1,Nej,1.0,18
4BDB341E-51D3-48FE-A775-EFB0385BA1CB,M,58,0,0,10,Ja,1.0,68
6508FB38-7EAB-45B4-902B-59283BE7A8AE,L,14,0,0,2,Ja,1.0,16
641B281D-9F2D-4048-A494-150F10173C01,KD,14,0,0,5,Ja,1.0,19
CC3EA3D5-4422-4CC4-BD04-D5279C3609E8,L,14,0,0,2,Ja,1.0,16
B94A3044-2E8F-4671-81CD-F2957AE3F6F5,L,12,0,0,4,Ja,1.0,16
8BE318CA-D215-476F-BCF2-840E0D3CD21D,SD,63,0,0,9,Ja,1.0,72
1EF600F6-CD35-40BC-A016-148E51BC2DC5,MP,0,15,0,3,Nej,1.0,18
431A1017-99E9-4238-97F7-B46E94FFD33C,S,0,93,0,13,Nej,1.0,106
4DAA4653-A015-4320-AE05-6DED13F0C491,MP,15,0,0,3,Ja,1.0,18
06273E74-C2F3-41DD-BE3C-3A7EC12C9E48,L,13,0,0,3,Ja,1.0,16
73F5FCE7-DEEC-4C65-8885-13B65B800901,SD,0,63,0,9,Nej,1.0,72
10996D0E-251A-4D41-96C3-B84F27D408FE,SD,63,0,0,9,Ja,1.0,72
6F7E03B0-5D6A-451E-AB4C-C7288CC0F2C5,V,0,21,0,3,Nej,1.0,24
0122F210-3D9F-4449-9163-4D72A4949C82,MP,15,0,0,3,Ja,1.0,18
9996951A-71D5-4172-A4BB-242736AB07CB,L,13,0,0,3,Ja,1.0,16
0B5E7FA6-9F4E-46D9-81AA-57019D75071E,MP,0,16,0,2,Nej,1.0,18
339AE386-CC8E-45BB-B236-FBEC5B1C33BD,KD,14,0,0,5,Ja,1.0,19
EF62D22B-F819-4330-9736-08CE555A743E,S,92,0,0,14,Ja,1.0,106
0B5BC944-8620-47BF-A4F1-9698D844BCCB,M,56,0,0,12,Ja,1.0,68
AC583076-E8CC-4D0E-A114-178EDE3DE82B,C,1,19,0,4,Nej,0.95,24
15E5B638-46E0-496F-9C13-E82B44D2FAF3,M,59,0,0,9,Ja,1.0,68
28140E0B-895C-4A2E-A6B6-55E8DFAB6CAA,S,0,94,0,13,Nej,1.0,107
628BEFCD-4716-46B8-88B6-BB6C6742D2E8,KD,16,0,0,3,Ja,1.0,19
5490C4CC-4221-41D7-8EB6-C0AEDAAE6FB7,KD,17,0,0,2,Ja,1.0,19
5D4C28E3-CBBD-4DCD-B30B-9DBA9EA83E78,L,13,0,0,3,Ja,1.0,16
0B06BECF-6611-439B-865F-D40E6A221D3F,C,0,0,20,4,Avstår,1.0,24
A5E32EAE-C89F-4C6F-8D6F-163CE3CA9848,SD,61,0,0,12,Ja,1.0,73
9181EECE-21CA-4EC0-A04E-6EDB66159BBA,V,20,0,0,4,Ja,1.0,24
635D425C-2654-418E-8C30-DDB7592B198C,MP,0,16,0,2,Nej,1.0,18
7D71F007-7F6F-4577-9217-9053321C7741,M,59,0,0,9,Ja,1.0,68
7D55674E-D811-4B9A-B24F-81978B83168D,M,59,0,0,9,Ja,1.0,68
053B74F5-44B8-4E1C-AE0B-44F66328F267,MP,0,16,0,2,Nej,1.0,18
5E58B55D-5C59-4EA5-BC6C-0CDB8B0EBF18,SD,0,0,63,9,Avstår,1.0,72
22E57DA7-AB51-4605-B62F-89EC3F54B9DC,S,0,92,0,14,Nej,1.0,106
1AF10C22-5F9D-47F9-947B-53658318266E,SD,0,64,0,9,Nej,1.0,73
6E6CF0B6-60F2-4B36-9FE7-57CE66623A51,MP,0,0,14,4,Avstår,1.0,18
BAA8ADBB-FA99-4058-A37D-5B4BCE3C7779,C,0,24,0,0,Nej,1.0,24
C1A05CD5-3697-4E2A-B7B3-B2950919936D,KD,19,0,0,0,Ja,1.0,19
7EC4A0EB-739C-4ECB-A8BB-E9500CE29415,L,13,0,0,3,Ja,1.0,16
97BE0ED4-8874-4A6C-AF69-9B40CF60D696,M,65,0,0,1,Ja,1.0,66
5F974DC4-C902-42D7-92E8-2714E9E5880D,SD,63,0,0,9,Ja,1.0,72
364DCA37-C7A6-445A-B4E3-C260C4BA2939,L,11,0,0,5,Ja,1.0,16
A0298D8B-EBDF-42AB-BB01-98C8AE53A828,C,20,0,0,4,Ja,1.0,24
2AE81505-40F1-40A7-8453-C389EDFF711B,SD,63,0,0,10,Ja,1.0,73
365DD3DF-51FC-459F-8025-7E88556698B6,V,16,0,0,6,Ja,1.0,22
8BF43DAA-1E77-47D9-897F-DDB6BCFADEBB,MP,15,0,0,3,Ja,1.0,18
E5207985-1068-48C2-A34F-177F76B09F66,SD,62,0,0,9,Ja,1.0,71
244A46C4-7820-400C-B863-99F69CCD471D,M,59,0,0,9,Ja,1.0,68
87A55557-4E65-4765-AEBC-5137385044EC,M,60,0,0,8,Ja,1.0,68
4039988D-0D34-4897-A883-C5C61C3640CC,V,21,0,0,3,Ja,1.0,24
371DB891-B745-4181-94EC-70CB34D33BA6,V,20,0,0,4,Ja,1.0,24
64A2F959-75FB-4419-8649-D076804B8DCA,V,1,0,20,0,Avstår,0.9523809523809523,21
08D98674-C792-4914-99B9-F03EAC644723,SD,0,63,0,9,Nej,1.0,72
3FF48A65-3397-4C4C-AB8A-6C6413102F21,KD,16,0,0,3,Ja,1.0,19
18AE7919-588A-4ADC-B436-8AF298D918F3,MP,0,0,13,5,Avstår,1.0,18
01797F8E-B810-4293-9F8E-8299070ED590,MP,0,14,0,4,Nej,1.0,18
0E8BC199-998E-4FFD-A77F-8AC8E1CB7D13,KD,16,0,0,3,Ja,1.0,19
1C1F62EA-1290-4646-8B4C-CE1C52FBF953,V,0,19,0,5,Nej,1.0,24
78DC0F09-CB6F-4D07-86E1-D6391211ABE6,C,19,0,0,5,Ja,1.0,24
50D11406-A035-4C23-AB56-59531DF174C6,MP,0,13,0,5,Nej,1.0,18
0862564A-E7C4-47AB-A43E-D2F42B3D54B2,V,0,20,0,4,Nej,1.0,24
105A2F2E-4287-4687-B758-77E420F49306,L,12,0,0,4,Ja,1.0,16
E236CF9C-E640-4055-8559-CEB19ECD3C47,M,60,0,0,8,Ja,1.0,68
4F8626C1-58D8-4506-9189-2796C3C6BA31,S,3,0,90,13,Avstår,0.967741935483871,106
E3396803-5293-4ABC-B743-204CF7567BB6,V,0,21,0,0,Nej,1.0,21
B1AA9A27-A081-43E0-800D-B754FC063E0A,V,0,19,0,5,Nej,1.0,24
3A4EE9E2-C5D6-4015-A238-2EDA5686DB2D,L,9,0,0,7,Ja,1.0,16
A3495FC4-4185-4DA1-9BEA-A79B58C82D61,S,0,92,0,15,Nej,1.0,107
53DAA907-E6A0-4CBC-ADE6-90E9FF3D8A67,SD,62,0,0,11,Ja,1.0,73
6D42D08A-6FD0-49D9-98EA-BA405BA4A0FC,M,57,0,0,11,Ja,1.0,68
78EF4D01-83C5-427F-B6A7-349F8FEB7F94,SD,61,0,0,9,Ja,1.0,70
2A979365-C80B-464D-B7A3-DE2993C13AD1,SD,63,0,0,9,Ja,1.0,72
738B3FA1-29E7-44DB-A1DE-199E5EC002AD,MP,0,0,16,2,Avstår,1.0,18
D61FF1CC-405E-4939-A367-A192D75C5A52,M,60,0,0,8,Ja,1.0,68
81A56D3A-5B1D-4014-BC40-FA58A3FC8CCD,V,15,0,0,7,Ja,1.0,22
7EC4A0EB-739C-4ECB-A8BB-E9500CE29415,MP,0,16,0,2,Nej,1.0,18
70EE89C9-B5D3-498B-BD07-465227737E83,MP,13,0,1,4,Ja,0.9285714285714286,18
39ABA811-18AD-4541-9F7A-8583CEBCF13E,V,0,1,17,4,Avstår,0.9444444444444444,22
BEFB18BA-BD24-47A6-BC83-319991F57B87,M,57,0,0,11,Ja,1.0,68
B65D47A6-EB8A-46F1-9555-C58094D712FA,M,60,0,0,8,Ja,1.0,68
32E2433B-0F43-46BE-9977-B799BD9B2D25,S,0,89,0,17,Nej,1.0,106
5B9DE20C-4ECF-4526-95CB-0DA6136DBFD5,SD,64,0,0,9,Ja,1.0,73
26A5C71A-8390-4A19-88C4-33B33A8A614D,C,0,0,20,4,Avstår,1.0,24
02A57C69-5F30-4CBC-8D61-B2D8755A5043,S,92,0,0,15,Ja,1.0,107
4C499BD3-AD7E-4A91-B1AE-36C53C32CD92,V,0,18,0,4,Nej,1.0,22
2A2DE7A2-EFD5-4654-85B7-81A8E79AAE19,KD,16,0,0,3,Ja,1.0,19
58839CEA-2353-4F08-AB94-9941AC9138AF,MP,0,14,0,4,Nej,1.0,18
97E9FA5F-830B-4027-8145-63B75FB41A2C,S,93,0,0,13,Ja,1.0,106
3D9A6450-AE1D-4427-A326-8C6649DF103B,V,20,0,0,4,Ja,1.0,24
0C5C49FD-B9AE-4D17-AED7-6EFBCCC48EB8,S,93,0,0,13,Ja,1.0,106
2AC2866E-8949-4F67-8E0E-9D0D5A5D484E,L,12,0,0,4,Ja,1.0,16
56BCB531-9530-4FD5-AF2B-55EE1A5C6F8E,MP,14,1,0,3,Ja,0.9333333333333333,18
09BCE880-BA35-46A6-8EA1-49CC0EEDD6AD,V,20,0,0,1,Ja,1.0,21
68BD1D8F-7744-4593-8E6F-54AF63532181,V,0,0,21,3,Avstår,1.0,24
EC5FE63B-FBA2-421C-BC2D-13F885C63F6C,L,11,0,0,5,Ja,1.0,16
1D0F3600-1C57-4CBE-826B-D476F3BB2FB1,V,0,0,21,3,Avstår,1.0,24
339AE386-CC8E-45BB-B236-FBEC5B1C33BD,M,60,0,0,8,Ja,1.0,68
215468B9-12A3-445F-AD76-228BAD77D564,V,21,0,0,3,Ja,1.0,24
A1CDD3DC-B97C-4E2A-BCBB-6AAC1C74A839,M,56,0,0,12,Ja,1.0,68
78FBBB0D-1BCF-4BF2-964A-8014BC381E5A,SD,61,0,0,11,Ja,1.0,72
7C69DC24-E353-4B72-B8C2-D215DAFB7CA0,S,89,0,0,17,Ja,1.0,106
A3F8A001-0E75-47AE-9BDC-EB123334AC26,SD,62,0,0,10,Ja,1.0,72
DD462A86-86E6-412C-8E93-32521C7C0800,V,21,0,0,3,Ja,1.0,24
5D6335AC-B6F6-42DD-91BE-11617CCDF990,KD,16,0,0,3,Ja,1.0,19
42E5A1DA-771D-44D3-B46F-C302E5501A91,SD,0,64,0,9,Nej,1.0,73
95F5841F-8300-4CD3-ACEC-4EA8DDFF8AC3,S,1,92,0,13,Nej,0.989247311827957,106
FFA43F40-3BF3-4EFD-ABB1-1E0200E0AEA5,C,0,0,19,5,Avstår,1.0,24
9F441314-5E1B-4D23-BD47-A5B2B644E97D,C,20,0,0,4,Ja,1.0,24
6AED3030-F774-4211-81C0-D616299B00BB,MP,0,15,0,3,Nej,1.0,18
0B26DD5F-4CE8-4DBA-B28E-E6C3239DE3ED,S,91,0,2,13,Ja,0.978494623655914,106
B2B48464-5CC1-4462-8984-6BAF5AA0BA22,L,14,0,0,2,Ja,1.0,16
67BDCF4D-C3A9-48E0-979A-499012CF62CB,V,0,0,21,3,Avstår,1.0,24
3EC7CCAD-6E8A-4029-93DA-EE2E399D3DF4,KD,15,0,0,4,Ja,1.0,19
CD86F6BB-2CB2-4C84-815F-F659FE882D92,SD,62,0,0,9,Ja,1.0,71
13F4D4F2-4961-468E-BBB2-18F6A17652AF,L,13,0,0,3,Ja,1.0,16
B1346EB7-44C2-45C6-BDC9-E7C7A66942D5,C,0,0,21,3,Avstår,1.0,24
78F33FD9-7722-4915-8111-835D94D5D532,SD,61,0,0,11,Ja,1.0,72
596B6039-7659-43F6-A308-34364BAD051A,V,0,0,16,8,Avstår,1.0,24
C9A9EE2D-9998-445A-B1BB-0E0B28171E7A,V,21,0,0,3,Ja,1.0,24
599386ED-D19C-4701-8D19-4BB9310B84B1,S,89,0,0,17,Ja,1.0,106
97BE0ED4-8874-4A6C-AF69-9B40CF60D696,SD,69,0,0,1,Ja,1.0,70
62F3DED2-7772-4167-AADD-69D8D68A7E74,L,10,0,0,6,Ja,1.0,16
F66005E5-0325-4C0D-98C4-0867DAC41E48,M,59,0,0,9,Ja,1.0,68
9EE91030-1678-4D28-BBDC-1D8A25B05A27,V,0,16,0,6,Nej,1.0,22
F9604EA2-B9BD-442C-B0C0-1E704D1B6FD0,KD,15,0,0,4,Ja,1.0,19
FF518EBC-75AE-416D-A462-E0A64EB7E4E2,KD,14,0,0,5,Ja,1.0,19
9F441314-5E1B-4D23-BD47-A5B2B644E97D,M,55,0,0,11,Ja,1.0,66
C981BA20-5EE4-4F31-BBF3-87F04909BAC0,KD,17,0,0,2,Ja,1.0,19
E14A9B56-AEEA-4436-A27F-23820E037B56,MP,0,15,0,3,Nej,1.0,18
C256F388-36B9-476F-A67B-E7944CB1C8FA,SD,63,0,0,9,Ja,1.0,72
ADF1715E-2CEE-44B3-9904-2559A7779678,SD,64,0,0,9,Ja,1.0,73
A16C4912-CAA8-44AF-AFEC-03545B0894C7,KD,16,0,0,3,Ja,1.0,19
F465E9EE-4AF1-4AFD-A5B4-4ED263B53F89,SD,63,0,0,9,Ja,1.0,72
2578F468-368D-481C-8EE7-D2AD8F16A1D1,V,18,0,0,4,Ja,1.0,22
413694FF-CEC9-47CF-98CD-C82903E91FE5,SD,68,0,0,2,Ja,1.0,70
6E97A90C-0A82-46C8-AF7F-8788C60ADA28,MP,0,0,15,3,Avstår,1.0,18
198C0CE7-76CA-4F78-8E41-72EE61E7FC6D,KD,16,0,0,3,Ja,1.0,19
5960A756-E58C-4B5C-8F94-99372C0ABA75,KD,17,0,0,2,Ja,1.0,19
F6E4E389-CE5F-4858-9ABA-DF86A1158E2A,SD,0,0,62,10,Avstår,1.0,72
5F974DC4-C902-42D7-92E8-2714E9E5880D,L,12,0,0,4,Ja,1.0,16
3BE3CFDF-4473-412C-8D04-01D0ABEC8489,SD,57,0,0,13,Ja,1.0,70
B384378C-C1CF-440A-8C2B-20B9F4ECDA1B,MP,17,0,0,1,Ja,1.0,18
ACA47E33-1C8F-4BC6-B836-61A7B491828D,L,14,0,0,2,Ja,1.0,16
F6E57D52-0CB2-4F33-AAB8-2B74B8B359BE,MP,0,0,14,4,Avstår,1.0,18
780DC36E-54C5-4D7E-8E43-ADB3546BADB9,C,0,0,20,4,Avstår,1.0,24
CFFC8D73-A4FF-480B-A876-BC13FEDF48D5,MP,13,0,0,5,Ja,1.0,18
8D1F96AB-81FF-4783-BA15-FE3F866523F3,V,0,0,19,5,Avstår,1.0,24
F07A01A7-55E0-45B6-90C3-0CA866BE0350,KD,17,0,0,2,Ja,1.0,19
C25E8FF3-3CF1-44A1-885B-8E67919B3752,SD,62,0,0,9,Ja,1.0,71
98C0250B-61C1-448C-AD13-E2F0DA105CCF,S,92,1,0,13,Ja,0.989247311827957,106
1801F3C6-3567-4A40-85E0-3B4E319276AF,MP,15,0,0,3,Ja,1.0,18
FC80CD33-3F0C-4012-986F-E58D18B6DAE7,V,20,0,0,4,Ja,1.0,24
57764D5D-AAB9-4FFE-85A9-77090F1FC83E,V,0,18,0,4,Nej,1.0,22
889687A4-C4B5-4E5B-BE59-506DA08D397C,MP,16,0,0,2,Ja,1.0,18
36C2427E-767B-4335-B8D9-7B1A184AAE6A,M,59,0,0,9,Ja,1.0,68
7744BC24-CAFB-423A-B329-2B818CAB0E4A,KD,17,0,0,2,Ja,1.0,19
DAA6BF7F-D5D3-496E-97F8-6B1189D92507,L,14,0,0,2,Ja,1.0,16
8E14DD7B-44A3-4483-866A-19A02ABCD037,V,18,0,0,6,Ja,1.0,24
1896DCB3-3183-4278-8EA5-82F7BD9C9FC1,V,18,0,0,6,Ja,1.0,24
E4C68CDE-0680-4051-BCE5-29B18A6F53F9,M,59,0,0,9,Ja,1.0,68
2F109983-BDE6-4857-B4BD-F24AAACA8672,M,56,0,0,12,Ja,1.0,68
C155CDB8-981A-4EED-804F-471A132EEDB7,C,20,0,0,4,Ja,1.0,24
9ED77C17-261C-4943-83D2-70C39518E5B8,L,14,0,0,2,Ja,1.0,16
53DBCE3D-959C-4699-957F-0267EEC9E922,SD,0,64,0,9,Nej,1.0,73
A3495FC4-4185-4DA1-9BEA-A79B58C82D61,M,58,0,0,10,Ja,1.0,68
B60E2FFB-2ED6-4040-8375-6429A32E668C,M,57,0,0,11,Ja,1.0,68
89FB53E3-3FB3-4E61-BB7D-195E8D51311D,M,60,0,0,8,Ja,1.0,68
C03CE878-4A48-4FC9-8463-5C7CBA0C7A38,L,10,0,0,6,Ja,1.0,16
B2608E7A-21AB-434F-9464-2247D3F7597A,S,0,0,91,16,Avstår,1.0,107
91BFCB4E-B8A6-4D3A-A6EA-E85408F1C77F,C,21,0,0,3,Ja,1.0,24
3110327C-C024-4D89-A2ED-BC5E780C2886,KD,16,0,0,3,Ja,1.0,19
5AB62C2B-6263-4442-9F5B-FD334F2EBB9A,KD,16,0,0,3,Ja,1.0,19
B9924B75-53F7-4D56-A0F2-20A59B2E62DD,L,13,0,0,3,Ja,1.0,16
E9F13062-54EA-48AB-876B-14BE42C5F57E,MP,13,0,0,5,Ja,1.0,18
DAED4AA9-AA99-4F7B-8746-1B3B9DB646E4,L,13,0,0,3,Ja,1.0,16
0D4C1B65-FE98-4152-BC82-BE2802336EF3,V,21,0,0,3,Ja,1.0,24
B3568D78-E176-4E86-AE39-906D7C2D16E4,KD,17,0,0,2,Ja,1.0,19
8E70467A-01A0-4965-B572-C21BEB715E74,L,13,0,0,3,Ja,1.0,16
C03CE878-4A48-4FC9-8463-5C7CBA0C7A38,V,0,0,15,7,Avstår,1.0,22
EB8D7159-B6CD-4860-B267-B7C19BCDFC62,S,91,0,0,15,Ja,1.0,106
BEFD663C-799B-4014-9F53-D78600FA05F7,V,21,0,0,3,Ja,1.0,24
31292E33-1A40-4B02-8872-9FB3068436A8,L,13,0,0,3,Ja,1.0,16
1459843C-F3F9-43D5-933C-759BE764543B,S,94,0,0,13,Ja,1.0,107
D5E7D23D-8396-45F1-8739-8633FD41C593,MP,0,15,0,3,Nej,1.0,18
96DBFF3C-1EB1-4C37-850B-AEB7BB4B4995,C,0,0,21,3,Avstår,1.0,24
F1D875AD-C0A7-4896-94AA-AE89B18BB4EE,L,12,0,0,4,Ja,1.0,16
2C198CDF-3A9C-4318-A678-E6AFF5C2C68A,SD,63,0,0,9,Ja,1.0,72
9FF407C7-A278-41F3-927D-AED519665635,SD,60,0,0,12,Ja,1.0,72
6CC5B5ED-2A0A-4658-A71B-CFBB59E500A4,KD,16,0,0,3,Ja,1.0,19
F0CAD373-AFD6-43B3-A2CA-943EB107F1FF,KD,17,0,0,2,Ja,1.0,19
2C788119-657E-4479-81F3-BE7F9C3A6170,MP,15,0,0,3,Ja,1.0,18
31005E24-EDCB-4D43-9179-9A5A9312C87D,L,13,0,0,3,Ja,1.0,16
BCA5BBD6-E082-41E2-91E6-189FEF1A3294,SD,0,63,0,9,Nej,1.0,72
1D62F67E-53D0-4DF7-B884-800F087C3719,KD,16,0,0,3,Ja,1.0,19
C7207EB5-6B9F-4795-95F2-F76D593049B3,L,9,0,0,7,Ja,1.0,16
8F73842A-C633-4428-9443-33A024F50878,C,0,23,0,1,Nej,1.0,24
6B377BC0-6ED6-40C0-8E73-D5D818D1F347,M,58,0,0,10,Ja,1.0,68
FB3BC6EE-07FE-4E29-8701-F0EB8E0D9097,C,1,0,19,4,Avstår,0.95,24
C77E9195-12E3-4155-A91F-B4479A4153E6,V,20,0,0,4,Ja,1.0,24
2D20620C-F53E-45A0-96C0-2026F04451FB,S,87,0,0,19,Ja,1.0,106
04CDF722-B6E9-4450-A58A-21A3617BE0E5,MP,0,0,15,3,Avstår,1.0,18
2B50F66F-09FD-410C-9A13-0E3B87402304,S,91,0,0,15,Ja,1.0,106
E5A494C8-DD42-411F-AC96-58DC588425E2,S,93,0,0,13,Ja,1.0,106
F1BD4AE2-E9A3-4139-BFEC-528376A3CEEB,S,0,92,0,14,Nej,1.0,106
9C219E97-9D66-4EFD-AA3A-628C47DDEEEE,V,0,18,0,6,Nej,1.0,24
B0D520E6-17F1-437C-8874-983076B2B869,V,19,0,0,3,Ja,1.0,22
4638892E-425D-405A-901E-FB2A3861323A,S,94,0,0,13,Ja,1.0,107
C7E795A0-9F65-49C8-A574-6CBEBF90DD0E,SD,64,0,0,9,Ja,1.0,73
A558A772-D418-40EA-B49C-FEEF58A9497B,M,59,0,0,9,Ja,1.0,68
D1B31538-2D78-4C37-A1C8-9BFD47FD336E,SD,63,0,0,10,Ja,1.0,73
95E9CE26-D792-483A-B804-0DBD33E117F6,M,60,0,0,8,Ja,1.0,68
10001986-8FA7-4958-83E8-A375E28686B5,KD,17,0,0,2,Ja,1.0,19
9D35824D-C681-4114-886C-77A37B2FFBD3,C,0,22,0,2,Nej,1.0,24
802825D9-33BA-4D65-8711-9B11A45F1E85,C,0,0,21,3,Avstår,1.0,24
223D76B5-BE0F-4A18-B621-A42D207707F6,L,12,0,0,4,Ja,1.0,16
30895EAF-1DC4-4F56-9775-86569226C6AD,SD,61,0,0,11,Ja,1.0,72
A6B8E0C7-CFEE-4359-ABB7-6554F05B22E0,M,65,0,0,1,Ja,1.0,66
86994341-4773-47A6-9FE5-651E3177AF6E,MP,16,0,0,2,Ja,1.0,18
CBC683CE-92D1-4A28-8E5B-6E28ED9FDE40,SD,0,62,0,10,Nej,1.0,72
8A2875A6-4393-48D3-A559-BC4DE82FEE98,L,12,0,0,4,Ja,1.0,16
F1102C7F-94EE-42CA-8C00-2BA97CB5C97A,KD,17,0,0,2,Ja,1.0,19
36740AED-3A7C-4262-8CFC-ECC1395CF6EF,M,58,0,0,10,Ja,1.0,68
AFC24D0B-EDFC-46D7-BAC0-3C49A5C50CF1,KD,16,0,0,3,Ja,1.0,19
9585CA3C-3C34-4429-BE8C-C50870720AFF,C,0,21,0,3,Nej,1.0,24
24AAA94B-9A04-42D2-9CCA-4B9D8831C98F,C,0,18,0,6,Nej,1.0,24
DD06603B-7994-44F2-95A9-626F8DF34F52,C,24,0,0,0,Ja,1.0,24
81A56D3A-5B1D-4014-BC40-FA58A3FC8CCD,MP,0,0,16,2,Avstår,1.0,18
C5A5FF2D-94C8-4BEE-AC7F-4D62D75DFF61,C,0,0,21,3,Avstår,1.0,24
A2D08DB9-2049-495B-BDCC-14F66C38471C,L,14,0,0,2,Ja,1.0,16
14A8A3C0-9A5F-44F6-B3FE-E5F6A347F8E4,MP,0,13,0,5,Nej,1.0,18
C9070BB6-D466-4A27-B5DF-97B199B5C29C,V,21,0,0,3,Ja,1.0,24
466BF5AE-2A62-4144-A9ED-9B5F583BFB87,SD,63,0,0,9,Ja,1.0,72
B8A034E7-E31E-4DA8-A20D-560BF1BDFA5D,C,21,0,0,3,Ja,1.0,24
D920F828-B12F-4E0C-A3EA-72998025DE34,S,0,93,0,13,Nej,1.0,106
226A62B2-0C10-4C25-B490-47C2B7002566,L,14,0,0,2,Ja,1.0,16
78185F44-88FE-4C12-837B-4409A27A99E5,SD,62,0,0,10,Ja,1.0,72
D150A783-DFFB-4E2A-AC5D-1FE798F6F5FF,MP,15,0,0,3,Ja,1.0,18
7295B4A4-A072-49FB-A33F-02728EC47F62,V,0,20,0,4,Nej,1.0,24
5C8E2D53-E4F8-418F-86BC-806C5AA56213,M,55,0,0,11,Ja,1.0,66
0E8BC199-998E-4FFD-A77F-8AC8E1CB7D13,S,93,0,0,14,Ja,1.0,107
1C43C1DE-DA96-446C-B190-5976F5BB2D1E,V,0,20,0,4,Nej,1.0,24
2B204A86-BD65-4260-9B80-C0B0A97456DC,L,14,0,0,2,Ja,1.0,16
3C513BB3-9CE0-46CD-8D7C-FDFAF7BEDA87,C,0,21,0,3,Nej,1.0,24
BEF1EDF5-D27E-492C-A7C8-5CB4F902CEB0,C,20,0,0,4,Ja,1.0,24
70EE89C9-B5D3-498B-BD07-465227737E83,S,88,0,1,18,Ja,0.9887640449438202,107
CE88E3F9-8CF1-4208-AD76-CC8C53F25A82,S,0,93,0,13,Nej,1.0,106
1B572956-EF13-422B-A48D-1EB3B473B1FF,MP,0,15,0,3,Nej,1.0,18
E38AA8C7-E9FB-4024-8782-41D2694245E9,M,60,0,0,8,Ja,1.0,68
B5720215-CFAD-4288-B6B7-6FB731DEEADA,KD,16,0,0,3,Ja,1.0,19
1F0DDFC5-A881-43AE-924D-6C23D140871F,V,0,0,21,3,Avstår,1.0,24
4AC62574-41AA-47F1-8B72-DD3AD6A4E275,SD,0,0,63,9,Avstår,1.0,72
9557D305-A6A4-4766-A43C-ADF0E3DB3D81,SD,62,0,0,10,Ja,1.0,72
27EE4749-CE1F-4DB2-B0D6-4F6DB4DFDB34,KD,17,0,0,2,Ja,1.0,19
83EE61EB-0580-40EF-8562-6E34FACA9695,V,21,0,0,3,Ja,1.0,24
062B49C9-96CF-4241-8465-B87AFAB5758B,C,21,0,0,3,Ja,1.0,24
E8C05A86-6B43-40D2-BDDF-768BCC3578A1,M,66,0,0,0,Ja,1.0,66
83486D80-4519-4636-BD9C-578450BCCC7E,V,7,0,14,3,Avstår,0.6666666666666666,24
2B89568B-6FB0-4817-9D02-EAC5D55232CD,C,0,21,0,3,Nej,1.0,24
D83C11F6-B07B-4E44-A6B4-13265EF6DB72,L,11,0,0,5,Ja,1.0,16
B7224BE5-A9F6-4270-A3BC-AD8B7BDDEE39,MP,0,13,0,5,Nej,1.0,18
A76B7349-3091-4DC7-8BA5-61193538B146,S,0,93,0,14,Nej,1.0,107
1ED08136-BC4E-4580-B780-491FF2E89CDE,V,21,0,0,3,Ja,1.0,24
9772F6D2-33FD-4C7E-8405-FEF2DAAA8D7D,MP,15,0,0,3,Ja,1.0,18
64B081DB-FB74-4D20-BE5B-4A14EE789A2A,S,0,92,0,14,Nej,1.0,106
D2411002-3F6A-4E6C-8DB6-353BFFB37174,L,13,0,0,3,Ja,1.0,16
95144EFB-61A8-4365-8328-30548DB14159,SD,63,0,0,9,Ja,1.0,72
D332A2C0-9E05-409E-AF6F-8B9F5FCD14DE,V,20,0,0,4,Ja,1.0,24
CE14CCEF-5B44-4BE2-AD5E-3B0B0F4871B6,SD,60,0,0,10,Ja,1.0,70
